priority,workState,type,sport,slug,route,status,qualityClassification,uniquenessClassification,indexability,reasonHeld,evidenceCoverage,internalLinks,productRelationships,workStateReasons,title
P0,NEEDS_UNIQUE_REWRITE,review,running,shokz-openfit-2,/reviews/shokz-openfit-2,published,DUPLICATIVE,DUPLICATIVE,HIDDEN_404,content_uniqueness_hold|decisionScore=100|words=4005|quality_not_launch_ready,moderate (2),alts:4,product:shokz-openfit-2,uniqueness_duplicative,Shokz OpenFit 2 Review
P0,NEEDS_UNIQUE_REWRITE,review,running,shokz-openrun,/reviews/shokz-openrun,published,DUPLICATIVE,DUPLICATIVE,HIDDEN_404,content_uniqueness_hold|decisionScore=100|words=3983|quality_not_launch_ready,moderate (2),alts:4,product:shokz-openrun,uniqueness_duplicative,Shokz OpenRun Review
P0,NEEDS_UNIQUE_REWRITE,review,running,shokz-openrun-pro-2,/reviews/shokz-openrun-pro-2,published,DUPLICATIVE,DUPLICATIVE,HIDDEN_404,content_uniqueness_hold|decisionScore=100|words=3951|quality_not_launch_ready,thin (1),alts:2|comps:2,product:shokz-openrun-pro-2,uniqueness_duplicative,Shokz OpenRun Pro 2 Review
P0,NEEDS_UNIQUE_REWRITE,review,running,silva-trail-runner-free-2,/reviews/silva-trail-runner-free-2,published,DUPLICATIVE,DUPLICATIVE,HIDDEN_404,content_uniqueness_hold|decisionScore=100|words=3985|quality_not_launch_ready,thin (1),alts:2,product:silva-trail-runner-free-2,uniqueness_duplicative,Silva Trail Runner Free 2 Review
P0,NEEDS_UNIQUE_REWRITE,review,running,sis-beta-fuel-drink,/reviews/sis-beta-fuel-drink,published,DUPLICATIVE,DUPLICATIVE,HIDDEN_404,content_uniqueness_hold|decisionScore=100|words=4021|quality_not_launch_ready,moderate (2),alts:3,product:sis-beta-fuel-drink,uniqueness_duplicative,Science in Sport Beta Fuel Energy Drink Mix Review
P0,NEEDS_UNIQUE_REWRITE,review,running,sis-beta-fuel-gel,/reviews/sis-beta-fuel-gel,published,DUPLICATIVE,DUPLICATIVE,HIDDEN_404,content_uniqueness_hold|decisionScore=100|words=4025|quality_not_launch_ready,thin (1),alts:3,product:sis-beta-fuel-gel,uniqueness_duplicative,Science in Sport Beta Fuel Dual Source Energy Gel Review
P0,NEEDS_UNIQUE_REWRITE,review,running,sis-go-isotonic-gel,/reviews/sis-go-isotonic-gel,published,DUPLICATIVE,DUPLICATIVE,HIDDEN_404,content_uniqueness_hold|decisionScore=100|words=3981|quality_not_launch_ready,moderate (2),alts:3,product:sis-go-isotonic-gel,uniqueness_duplicative,Science in Sport GO Isotonic Energy Gel Review
P0,NEEDS_UNIQUE_REWRITE,review,running,skratch-sport-energy-chews,/reviews/skratch-sport-energy-chews,published,DUPLICATIVE,DUPLICATIVE,HIDDEN_404,content_uniqueness_hold|decisionScore=100|words=4045|quality_not_launch_ready,moderate (2),alts:3,product:skratch-sport-energy-chews,uniqueness_duplicative,Skratch Labs Sport Energy Chews Review
P0,NEEDS_UNIQUE_REWRITE,review,running,skratch-sport-hydration-mix,/reviews/skratch-sport-hydration-mix,published,DUPLICATIVE,DUPLICATIVE,HIDDEN_404,content_uniqueness_hold|decisionScore=100|words=4039|quality_not_launch_ready,moderate (2),alts:3,product:skratch-sport-hydration-mix,uniqueness_duplicative,Skratch Labs Sport Hydration Drink Mix Review
P0,NEEDS_UNIQUE_REWRITE,review,running,smartwool-run-targeted-cushion,/reviews/smartwool-run-targeted-cushion,published,DUPLICATIVE,DUPLICATIVE,HIDDEN_404,content_uniqueness_hold|decisionScore=100|words=3919|quality_not_launch_ready,moderate (2),alts:4,product:smartwool-run-targeted-cushion,uniqueness_duplicative,Smartwool Run Targeted Cushion Crew Review
P0,NEEDS_UNIQUE_REWRITE,review,running,smartwool-thermal-merino-glove,/reviews/smartwool-thermal-merino-glove,published,DUPLICATIVE,DUPLICATIVE,HIDDEN_404,content_uniqueness_hold|decisionScore=100|words=3915|quality_not_launch_ready,moderate (2),alts:2,product:smartwool-thermal-merino-glove,uniqueness_duplicative,Smartwool Thermal Merino Glove Review
P0,NEEDS_UNIQUE_REWRITE,review,running,smith-attack-mag,/reviews/smith-attack-mag,published,DUPLICATIVE,DUPLICATIVE,HIDDEN_404,content_uniqueness_hold|decisionScore=100|words=4030|quality_not_launch_ready,moderate (2),alts:3,product:smith-attack-mag,uniqueness_duplicative,Smith Attack MAG Review
P0,NEEDS_UNIQUE_REWRITE,review,running,smith-shift-mag,/reviews/smith-shift-mag,published,DUPLICATIVE,DUPLICATIVE,HIDDEN_404,content_uniqueness_hold|decisionScore=100|words=4025|quality_not_launch_ready,thin (1),alts:3,product:smith-shift-mag,uniqueness_duplicative,Smith Shift MAG Review
P0,NEEDS_UNIQUE_REWRITE,review,running,soundcore-aerofit-2,/reviews/soundcore-aerofit-2,published,DUPLICATIVE,DUPLICATIVE,HIDDEN_404,content_uniqueness_hold|decisionScore=100|words=4037|quality_not_launch_ready,thin (1),alts:3,product:soundcore-aerofit-2,uniqueness_duplicative,soundcore AeroFit 2 Review
P0,NEEDS_UNIQUE_REWRITE,review,running,soundcore-sport-x20,/reviews/soundcore-sport-x20,published,DUPLICATIVE,DUPLICATIVE,HIDDEN_404,content_uniqueness_hold|decisionScore=100|words=3954|quality_not_launch_ready,thin (1),alts:3,product:soundcore-sport-x20,uniqueness_duplicative,soundcore Sport X20 Review
P0,NEEDS_UNIQUE_REWRITE,review,running,spibelt-original,/reviews/spibelt-original,published,DUPLICATIVE,DUPLICATIVE,HIDDEN_404,content_uniqueness_hold|decisionScore=100|words=3916|quality_not_launch_ready,thin (1),alts:2,product:spibelt-original,uniqueness_duplicative,SPIbelt Original Review
P0,NEEDS_UNIQUE_REWRITE,review,running,spring-energy-awesome-sauce,/reviews/spring-energy-awesome-sauce,published,DUPLICATIVE,DUPLICATIVE,HIDDEN_404,content_uniqueness_hold|decisionScore=100|words=4068|quality_not_launch_ready,moderate (2),alts:3,product:spring-energy-awesome-sauce,uniqueness_duplicative,Spring Energy Awesome Sauce Review
P0,NEEDS_UNIQUE_REWRITE,review,running,squirrels-nut-butter,/reviews/squirrels-nut-butter,published,DUPLICATIVE,DUPLICATIVE,HIDDEN_404,content_uniqueness_hold|decisionScore=100|words=3970|quality_not_launch_ready,thin (1),alts:2,product:squirrels-nut-butter,uniqueness_duplicative,Squirrel's Nut Butter Original Anti-Chafe Balm Review
P0,NEEDS_UNIQUE_REWRITE,review,running,styrkr-gel30,/reviews/styrkr-gel30,published,DUPLICATIVE,DUPLICATIVE,HIDDEN_404,content_uniqueness_hold|decisionScore=100|words=3951|quality_not_launch_ready,moderate (2),alts:3,product:styrkr-gel30,uniqueness_duplicative,STYRKR GEL30 Review
P0,NEEDS_UNIQUE_REWRITE,review,running,styrkr-mix90,/reviews/styrkr-mix90,published,DUPLICATIVE,DUPLICATIVE,HIDDEN_404,content_uniqueness_hold|decisionScore=100|words=3950|quality_not_launch_ready,thin (1),alts:3,product:styrkr-mix90,uniqueness_duplicative,STYRKR MIX90 Dual-Carb Drink Mix Review
P0,NEEDS_UNIQUE_REWRITE,review,running,suunto-race,/reviews/suunto-race,published,DUPLICATIVE,DUPLICATIVE,HIDDEN_404,content_uniqueness_hold|decisionScore=100|words=3903|quality_not_launch_ready,moderate (2),alts:3,product:suunto-race,uniqueness_duplicative,Suunto Race Review
P0,NEEDS_UNIQUE_REWRITE,review,running,suunto-race-s,/reviews/suunto-race-s,published,DUPLICATIVE,DUPLICATIVE,HIDDEN_404,content_uniqueness_hold|decisionScore=100|words=3959|quality_not_launch_ready,moderate (2),alts:3,product:suunto-race-s,uniqueness_duplicative,Suunto Race S Review
P0,NEEDS_UNIQUE_REWRITE,review,running,suunto-smart-heart-rate-belt,/reviews/suunto-smart-heart-rate-belt,published,DUPLICATIVE,DUPLICATIVE,HIDDEN_404,content_uniqueness_hold|decisionScore=100|words=4026|quality_not_launch_ready,moderate (2),alts:4,product:suunto-smart-heart-rate-belt,uniqueness_duplicative,Suunto Smart Heart Rate Belt Review
P0,NEEDS_UNIQUE_REWRITE,review,running,suunto-wing,/reviews/suunto-wing,published,DUPLICATIVE,DUPLICATIVE,HIDDEN_404,content_uniqueness_hold|decisionScore=100|words=3970|quality_not_launch_ready,moderate (2),alts:4,product:suunto-wing,uniqueness_duplicative,Suunto Wing Review
P0,NEEDS_UNIQUE_REWRITE,review,running,swiftwick-aspire-four,/reviews/swiftwick-aspire-four,published,DUPLICATIVE,DUPLICATIVE,HIDDEN_404,content_uniqueness_hold|decisionScore=100|words=3915|quality_not_launch_ready,thin (1),alts:3,product:swiftwick-aspire-four,uniqueness_duplicative,Swiftwick Aspire Four Review
P0,NEEDS_UNIQUE_REWRITE,review,running,tailwind-endurance-fuel,/reviews/tailwind-endurance-fuel,published,DUPLICATIVE,DUPLICATIVE,HIDDEN_404,content_uniqueness_hold|decisionScore=100|words=3957|quality_not_launch_ready,moderate (2),alts:3,product:tailwind-endurance-fuel,uniqueness_duplicative,Tailwind Endurance Fuel Review
P0,NEEDS_UNIQUE_REWRITE,review,running,therabody-theragun-mini-2,/reviews/therabody-theragun-mini-2,published,DUPLICATIVE,DUPLICATIVE,HIDDEN_404,content_uniqueness_hold|decisionScore=100|words=3970|quality_not_launch_ready,thin (1),alts:2|comps:1,product:therabody-theragun-mini-2,uniqueness_duplicative,Therabody Theragun mini Review
P0,NEEDS_UNIQUE_REWRITE,review,running,therabody-theragun-prime,/reviews/therabody-theragun-prime,published,DUPLICATIVE,DUPLICATIVE,HIDDEN_404,content_uniqueness_hold|decisionScore=100|words=3942|quality_not_launch_ready,moderate (2),alts:4|comps:1,product:therabody-theragun-prime,uniqueness_duplicative,Therabody Theragun Prime Review
P0,NEEDS_UNIQUE_REWRITE,review,running,therabody-theragun-pro,/reviews/therabody-theragun-pro,published,DUPLICATIVE,DUPLICATIVE,HIDDEN_404,content_uniqueness_hold|decisionScore=100|words=4068|quality_not_launch_ready,thin (1),alts:3,product:therabody-theragun-pro,uniqueness_duplicative,Therabody Theragun Pro Review
P0,NEEDS_UNIQUE_REWRITE,review,running,tifosi-rail,/reviews/tifosi-rail,published,DUPLICATIVE,DUPLICATIVE,HIDDEN_404,content_uniqueness_hold|decisionScore=100|words=3938|quality_not_launch_ready,moderate (2),alts:3,product:tifosi-rail,uniqueness_duplicative,Tifosi Rail Review
P0,NEEDS_UNIQUE_REWRITE,review,running,tifosi-vogel,/reviews/tifosi-vogel,published,DUPLICATIVE,DUPLICATIVE,HIDDEN_404,content_uniqueness_hold|decisionScore=100|words=4034|quality_not_launch_ready,moderate (2),alts:3,product:tifosi-vogel,uniqueness_duplicative,Tifosi Vogel Review
P0,NEEDS_UNIQUE_REWRITE,review,running,topo-athletic-phantom-3,/reviews/topo-athletic-phantom-3,published,DUPLICATIVE,DUPLICATIVE,HIDDEN_404,content_uniqueness_hold|decisionScore=100|words=3885|quality_not_launch_ready,moderate (2),alts:4,product:topo-athletic-phantom-3,uniqueness_duplicative,Topo Athletic Phantom 3 Review
P0,NEEDS_UNIQUE_REWRITE,review,running,topo-athletic-specter-2,/reviews/topo-athletic-specter-2,published,DUPLICATIVE,DUPLICATIVE,HIDDEN_404,content_uniqueness_hold|decisionScore=100|words=3957|quality_not_launch_ready,moderate (2),alts:4,product:topo-athletic-specter-2,uniqueness_duplicative,Topo Athletic Specter 2 Review
P0,NEEDS_UNIQUE_REWRITE,review,running,topo-athletic-terraventure-5,/reviews/topo-athletic-terraventure-5,published,DUPLICATIVE,DUPLICATIVE,HIDDEN_404,content_uniqueness_hold|decisionScore=100|words=3964|quality_not_launch_ready,moderate (2),alts:4,product:topo-athletic-terraventure-5,uniqueness_duplicative,Topo Athletic Terraventure 5 Review
P0,NEEDS_UNIQUE_REWRITE,review,running,tracksmith-brighton-ls-men,/reviews/tracksmith-brighton-ls-men,published,DUPLICATIVE,DUPLICATIVE,HIDDEN_404,content_uniqueness_hold|decisionScore=100|words=4020|quality_not_launch_ready,moderate (2),alts:3,product:tracksmith-brighton-ls-men,uniqueness_duplicative,Tracksmith Brighton Long Sleeve (Men) Review
P0,NEEDS_UNIQUE_REWRITE,review,running,tracksmith-session-short-men,/reviews/tracksmith-session-short-men,published,DUPLICATIVE,DUPLICATIVE,HIDDEN_404,content_uniqueness_hold|decisionScore=100|words=4056|quality_not_launch_ready,moderate (2),alts:3,product:tracksmith-session-short-men,uniqueness_duplicative,Tracksmith Session Short (Men) Review
P0,NEEDS_UNIQUE_REWRITE,review,running,tracksmith-session-short-women,/reviews/tracksmith-session-short-women,published,DUPLICATIVE,DUPLICATIVE,HIDDEN_404,content_uniqueness_hold|decisionScore=100|words=3963|quality_not_launch_ready,moderate (2),alts:3,product:tracksmith-session-short-women,uniqueness_duplicative,Tracksmith Session Short (Women) Review
P0,NEEDS_UNIQUE_REWRITE,review,running,tracksmith-turnover-tight-women,/reviews/tracksmith-turnover-tight-women,published,DUPLICATIVE,DUPLICATIVE,HIDDEN_404,content_uniqueness_hold|decisionScore=100|words=3904|quality_not_launch_ready,moderate (2),alts:3,product:tracksmith-turnover-tight-women,uniqueness_duplicative,Tracksmith Turnover Lined Tight (Women) Review
P0,NEEDS_UNIQUE_REWRITE,review,running,tracksmith-twilight-half-men,/reviews/tracksmith-twilight-half-men,published,DUPLICATIVE,DUPLICATIVE,HIDDEN_404,content_uniqueness_hold|decisionScore=100|words=3974|quality_not_launch_ready,moderate (2),alts:3,product:tracksmith-twilight-half-men,uniqueness_duplicative,Tracksmith Twilight Half Tights (Men) Review
P0,NEEDS_UNIQUE_REWRITE,review,running,tracksmith-van-cortlandt-tee-men,/reviews/tracksmith-van-cortlandt-tee-men,published,DUPLICATIVE,DUPLICATIVE,HIDDEN_404,content_uniqueness_hold|decisionScore=100|words=3925|quality_not_launch_ready,moderate (2),alts:3,product:tracksmith-van-cortlandt-tee-men,uniqueness_duplicative,Tracksmith Van Cortlandt / Session Tee (Men) Review
P0,NEEDS_UNIQUE_REWRITE,review,running,triggerpoint-grid-travel,/reviews/triggerpoint-grid-travel,published,DUPLICATIVE,DUPLICATIVE,HIDDEN_404,content_uniqueness_hold|decisionScore=100|words=3980|quality_not_launch_ready,thin (1),alts:3,product:triggerpoint-grid-travel,uniqueness_duplicative,"TriggerPoint GRID Foam Roller 13"" Review"
P0,NEEDS_UNIQUE_REWRITE,review,running,triggerpoint-grid-x,/reviews/triggerpoint-grid-x,published,DUPLICATIVE,DUPLICATIVE,HIDDEN_404,content_uniqueness_hold|decisionScore=100|words=3909|quality_not_launch_ready,thin (1),alts:3,product:triggerpoint-grid-x,uniqueness_duplicative,TriggerPoint GRID X Foam Roller Review
P0,NEEDS_UNIQUE_REWRITE,review,running,ultimate-direction-adventure-vest,/reviews/ultimate-direction-adventure-vest,published,DUPLICATIVE,DUPLICATIVE,HIDDEN_404,content_uniqueness_hold|decisionScore=100|words=3985|quality_not_launch_ready,thin (1),alts:3,product:ultimate-direction-adventure-vest,uniqueness_duplicative,Ultimate Direction Adventure Vest Review
P0,NEEDS_UNIQUE_REWRITE,review,running,ultimate-direction-body-bottle-500,/reviews/ultimate-direction-body-bottle-500,published,DUPLICATIVE,DUPLICATIVE,HIDDEN_404,content_uniqueness_hold|decisionScore=100|words=3924|quality_not_launch_ready,thin (1),alts:3,product:ultimate-direction-body-bottle-500,uniqueness_duplicative,Ultimate Direction Body Bottle 500 Review
P0,NEEDS_UNIQUE_REWRITE,review,running,ultimate-direction-fastpack-20,/reviews/ultimate-direction-fastpack-20,published,DUPLICATIVE,DUPLICATIVE,HIDDEN_404,content_uniqueness_hold|decisionScore=100|words=4021|quality_not_launch_ready,thin (1),alts:3,product:ultimate-direction-fastpack-20,uniqueness_duplicative,Ultimate Direction Fastpack 20 Review
P0,NEEDS_UNIQUE_REWRITE,review,running,ultimate-direction-fastpack-30,/reviews/ultimate-direction-fastpack-30,published,DUPLICATIVE,DUPLICATIVE,HIDDEN_404,content_uniqueness_hold|decisionScore=100|words=4070|quality_not_launch_ready,thin (1),alts:3,product:ultimate-direction-fastpack-30,uniqueness_duplicative,Ultimate Direction Fastpack 30 Review
P0,NEEDS_UNIQUE_REWRITE,review,running,ultimate-direction-fastpack-her-20,/reviews/ultimate-direction-fastpack-her-20,published,DUPLICATIVE,DUPLICATIVE,HIDDEN_404,content_uniqueness_hold|decisionScore=100|words=3946|quality_not_launch_ready,thin (1),alts:3,product:ultimate-direction-fastpack-her-20,uniqueness_duplicative,Ultimate Direction FastpackHer 20 Review
P0,NEEDS_UNIQUE_REWRITE,review,running,ultimate-direction-race-belt,/reviews/ultimate-direction-race-belt,published,DUPLICATIVE,DUPLICATIVE,HIDDEN_404,content_uniqueness_hold|decisionScore=100|words=3964|quality_not_launch_ready,moderate (2),alts:4|comps:1,product:ultimate-direction-race-belt,uniqueness_duplicative,Ultimate Direction Race Belt Review
P0,NEEDS_UNIQUE_REWRITE,review,running,ultimate-direction-race-vest-6,/reviews/ultimate-direction-race-vest-6,published,DUPLICATIVE,DUPLICATIVE,HIDDEN_404,content_uniqueness_hold|decisionScore=100|words=4017|quality_not_launch_ready,moderate (2),alts:4|comps:2,product:ultimate-direction-race-vest-6,uniqueness_duplicative,Ultimate Direction Race Vest 6.0 Review
P0,NEEDS_UNIQUE_REWRITE,review,running,ultimate-direction-ultra-belt,/reviews/ultimate-direction-ultra-belt,published,DUPLICATIVE,DUPLICATIVE,HIDDEN_404,content_uniqueness_hold|decisionScore=100|words=3982|quality_not_launch_ready,moderate (2),alts:4,product:ultimate-direction-ultra-belt,uniqueness_duplicative,Ultimate Direction Ultra Belt Review
P0,NEEDS_UNIQUE_REWRITE,review,running,ultimate-direction-utility-bag,/reviews/ultimate-direction-utility-bag,published,DUPLICATIVE,DUPLICATIVE,HIDDEN_404,content_uniqueness_hold|decisionScore=100|words=3978|quality_not_launch_ready,thin (1),alts:3,product:ultimate-direction-utility-bag,uniqueness_duplicative,Ultimate Direction Utility Bag Review
P0,NEEDS_UNIQUE_REWRITE,review,running,ultraspire-alpha-6,/reviews/ultraspire-alpha-6,published,DUPLICATIVE,DUPLICATIVE,HIDDEN_404,content_uniqueness_hold|decisionScore=100|words=3991|quality_not_launch_ready,moderate (2),alts:4,product:ultraspire-alpha-6,uniqueness_duplicative,UltrAspire Alpha 6.0 Race Vest Review
P0,NEEDS_UNIQUE_REWRITE,review,running,ultraspire-fitted-race-belt-2,/reviews/ultraspire-fitted-race-belt-2,published,DUPLICATIVE,DUPLICATIVE,HIDDEN_404,content_uniqueness_hold|decisionScore=100|words=3968|quality_not_launch_ready,moderate (2),alts:4,product:ultraspire-fitted-race-belt-2,uniqueness_duplicative,UltrAspire Fitted Race Belt 3.0 Review
P0,NEEDS_UNIQUE_REWRITE,review,running,ultraspire-spry-5,/reviews/ultraspire-spry-5,published,DUPLICATIVE,DUPLICATIVE,HIDDEN_404,content_uniqueness_hold|decisionScore=100|words=3991|quality_not_launch_ready,moderate (2),alts:4,product:ultraspire-spry-5,uniqueness_duplicative,UltrAspire Spry 5.0 Review
P0,NEEDS_UNIQUE_REWRITE,review,running,uswe-pace-8,/reviews/uswe-pace-8,published,DUPLICATIVE,DUPLICATIVE,HIDDEN_404,content_uniqueness_hold|decisionScore=100|words=4031|quality_not_launch_ready,moderate (2),alts:4,product:uswe-pace-8,uniqueness_duplicative,USWE Pace 8L Review
P0,NEEDS_UNIQUE_REWRITE,review,running,veloforte-energy-bar,/reviews/veloforte-energy-bar,published,DUPLICATIVE,DUPLICATIVE,HIDDEN_404,content_uniqueness_hold|decisionScore=100|words=3915|quality_not_launch_ready,moderate (2),alts:3,product:veloforte-energy-bar,uniqueness_duplicative,Veloforte Energy Bar Review
P0,NEEDS_UNIQUE_REWRITE,review,running,veloforte-energy-chews,/reviews/veloforte-energy-chews,published,DUPLICATIVE,DUPLICATIVE,HIDDEN_404,content_uniqueness_hold|decisionScore=100|words=3995|quality_not_launch_ready,moderate (2),alts:3,product:veloforte-energy-chews,uniqueness_duplicative,Veloforte Energy Chews Review
P0,NEEDS_UNIQUE_REWRITE,review,running,wahoo-tickr,/reviews/wahoo-tickr,published,DUPLICATIVE,DUPLICATIVE,HIDDEN_404,content_uniqueness_hold|decisionScore=100|words=3941|quality_not_launch_ready,moderate (2),alts:4,product:wahoo-tickr,uniqueness_duplicative,Wahoo TICKR Review
P0,NEEDS_UNIQUE_REWRITE,review,running,wahoo-tickr-fit,/reviews/wahoo-tickr-fit,published,DUPLICATIVE,DUPLICATIVE,HIDDEN_404,content_uniqueness_hold|decisionScore=100|words=3957|quality_not_launch_ready,moderate (2),alts:4,product:wahoo-tickr-fit,uniqueness_duplicative,Wahoo TICKR FIT Review
P0,NEEDS_UNIQUE_REWRITE,review,running,wahoo-tickr-x,/reviews/wahoo-tickr-x,published,DUPLICATIVE,DUPLICATIVE,HIDDEN_404,content_uniqueness_hold|decisionScore=100|words=3902|quality_not_launch_ready,moderate (2),alts:4,product:wahoo-tickr-x,uniqueness_duplicative,Wahoo TICKR X Review
P0,NEEDS_UNIQUE_REWRITE,review,running,wahoo-trackr,/reviews/wahoo-trackr,published,DUPLICATIVE,DUPLICATIVE,HIDDEN_404,content_uniqueness_hold|decisionScore=100|words=3947|quality_not_launch_ready,moderate (2),alts:4|comps:1,product:wahoo-trackr,uniqueness_duplicative,Wahoo TRACKR Heart Rate Review
P0,NEEDS_UNIQUE_REWRITE,review,running,wrightsock-coolmesh-ii,/reviews/wrightsock-coolmesh-ii,published,DUPLICATIVE,DUPLICATIVE,HIDDEN_404,content_uniqueness_hold|decisionScore=100|words=3961|quality_not_launch_ready,thin (1),alts:3,product:wrightsock-coolmesh-ii,uniqueness_duplicative,Wrightsock Coolmesh II Review
