productId,category,brandId,brand,model,generation,variant,identityKey,lifecycleStatus,publicationStatus,currentHero,currentHeroSource,status,candidateSource,candidateImage,identityConfidence,semanticChecks,hasOffer,notes
prod-rs-pro-tour-overgrip,grips,brand-rs-padel,rs,Pro Tour Overgrip,current,3-pack,padel|grips|rs|pro-tour-overgrip|current|3-pack,current,draft,,,MEDIA_MISSING,,http://rs-sports.com/cdn/shop/files/1200x628_Shopify.jpg?v=1692196668,9,,no,REJECTED — low_score_9_logo_or_junk. No authentic registered hero; stays draft via media publish gate. Research hints: https://rs-sports.com/en-us/collections/padel | https://rs-sports.com/en-us/collections/padel|https://www.padelnuestro.com/int/padel-accessories/rs-padel
prod-bounce-filtertech-padel,accessories,brand-bounce-tube,bounce-tube,FilterTech Padel,current,integrated pump; 4-ball; ~24 PSI; ≥3 weeks airtight,padel|accessories|bounce-tube|filtertech-padel|current|integrated-pump-4-ball-24-psi-3-weeks-airtight,current,published,/images/padel/accessories/bounce-filtertech-padel-hero.jpg,retailer-shopify-json · bounce-tube FilterTech Padel,MEDIA_VERIFIED,,,95,registered_hero;padel_namespace;authentic_gate,no,Hero registered in catalog/soft-goods media registry.
prod-4on-totalgrip-paste,accessories,brand-4on,4on,TotalGrip Paste,current,50 ml paste,padel|accessories|4on|totalgrip-paste|current|50-ml-paste,current,published,/images/padel/accessories/4on-totalgrip-paste-hero.jpg,og:image · 4on TotalGrip Paste,MEDIA_VERIFIED,,,95,registered_hero;padel_namespace;authentic_gate,no,Hero registered in catalog/soft-goods media registry.
prod-4on-totaldry,accessories,brand-4on,4on,TotalDry,current,50 ml antiperspirant spray,padel|accessories|4on|totaldry|current|50-ml-antiperspirant-spray,current,draft,,,MEDIA_MISSING,,https://cdn.shopify.com/s/files/1/0881/5132/7069/files/4OnTotalGripSprayPadeLMQ1.jpg?v=1771078673,99,,no,REJECTED — shared-hero_collision. No authentic registered hero; stays draft via media publish gate. Research hints: https://www.4on.store/products | https://www.4on.store/products
prod-4on-swiftgrip,grips,brand-4on,4on,SwiftGrip,current,handgrip accessory,padel|grips|4on|swiftgrip|current|handgrip-accessory,current,published,/images/padel/grips/4on-swiftgrip-hero.jpg,padelmq-suggest · 4on SwiftGrip,MEDIA_VERIFIED,,,95,registered_hero;padel_namespace;authentic_gate,no,Hero registered in catalog/soft-goods media registry.
prod-4on-premium-comfort,grips,brand-4on,4on,Premium Comfort,current,white/black; 3/12/60 packs,padel|grips|4on|premium-comfort|current|white-black-3-12-60-packs,current,draft,,,MEDIA_MISSING,,https://cdn.shopify.com/s/files/1/0881/5132/7069/files/4OnTotalGripSprayPadeLMQ1.jpg?v=1771078673,99,,no,REJECTED — shared-hero_collision. No authentic registered hero; stays draft via media publish gate. Research hints: https://www.4on.store/products | https://www.4on.store/products
prod-4on-pro-t1,balls,brand-4on,4on,Pro T1,current,3-ball tube (+24 boxes),padel|balls|4on|pro-t1|current|3-ball-tube-24-boxes,current,published,/images/padel/balls/4on-pro-t1-hero.jpg,padelmq-suggest · 4on Pro T1,MEDIA_VERIFIED,,,95,registered_hero;padel_namespace;authentic_gate,no,Hero registered in catalog/soft-goods media registry.
prod-shockout-dual-pro,grips,brand-shockout,shockout,Dual Pro,current,undergrip + overgrip kit; colorways,padel|grips|shockout|dual-pro|current|undergrip-overgrip-kit-colorways,current,draft,,,MEDIA_MISSING,,https://cdn.shopify.com/s/files/1/0881/5132/7069/files/protector-shockout-comic.jpg?v=1777626568,99,,no,REJECTED — shared-hero_collision. No authentic registered hero; stays draft via media publish gate. Research hints: https://www.shockout.es | https://padelmarket.com/en/collections/brands-shockout
prod-shockout-shockout-perforated,grips,brand-shockout,shockout,ShockOut Perforated,current,white/multicolour; 12-packs,padel|grips|shockout|shockout-perforated|current|white-multicolour-12-packs,current,draft,,,MEDIA_MISSING,,https://cdn.shopify.com/s/files/1/0881/5132/7069/files/protector-shockout-comic.jpg?v=1777626568,99,,no,REJECTED — shared-hero_collision. No authentic registered hero; stays draft via media publish gate. Research hints: https://www.shockout.es | https://padelmarket.com/en-worldwide/collections/accessories-shockout
prod-tourna-tourna-tac-xl,grips,brand-tourna,tourna,Tourna Tac XL,current,tacky XL; black/colors; 3-pack,padel|grips|tourna|tourna-tac-xl|current|tacky-xl-black-colors-3-pack,current,draft,,,MEDIA_MISSING,,https://cdn.shopify.com/s/files/1/0881/5132/7069/files/pala-joma-tournament-pro-iconic-negro-rojo.jpg?v=1774644297,99,,no,REJECTED — shared-hero_collision. No authentic registered hero; stays draft via media publish gate. Research hints: https://www.tourna.com | https://www.totalpadel.com/Tourna_Tac_XL_Overgrip_Black/descpageUNIQUE-TTOG3BK-EN.html
prod-tourna-tourna-tuff,grips,brand-tourna,tourna,Tourna Tuff,current,dry absorbent; 3-pack,padel|grips|tourna|tourna-tuff|current|dry-absorbent-3-pack,current,draft,,,MEDIA_MISSING,,http://www.tourna.com/cdn/shop/files/Tourna-logo_png.png?height=628&pad_color=ffffff&v=1747668807&width=1200,32,,no,REJECTED — low_score_32_logo_or_junk. No authentic registered hero; stays draft via media publish gate. Research hints: https://www.tourna.com | https://www.tourna.com/products/
prod-sane-core-overgrip,grips,brand-sane,sane,Core Overgrip,current,smooth/perforated pack sizes collapsed,padel|grips|sane|core-overgrip|current|smooth-perforated-pack-sizes-collapsed,current,draft,,,MEDIA_MISSING,,http://padelsane.com/cdn/shop/files/SANE_aligned_black_b78bd445-7da9-40ac-bd20-e66bcebc0a2d.png?v=1750690092,9,,no,REJECTED — low_score_9_logo_or_junk. No authentic registered hero; stays draft via media publish gate. Research hints: https://padelsane.com/en/collections/accesorios-2021 | https://padelsane.com/en/collections/accesorios-2021
prod-noene-anti-shock-grip-padel,grips,brand-noene,noene,Anti Shock Grip Padel,current,~1.6 mm,padel|grips|noene|anti-shock-grip-padel|current|1-6-mm,current,published,/images/padel/grips/noene-anti-shock-grip-padel-hero.jpg,padelmq-suggest · noene Anti Shock Grip Padel,MEDIA_VERIFIED,,,95,registered_hero;padel_namespace;authentic_gate,no,Hero registered in catalog/soft-goods media registry.
prod-noene-undergrip-anti-shock,grips,brand-noene,noene,Undergrip Anti-shock,current,~1 mm undergrip,padel|grips|noene|undergrip-anti-shock|current|1-mm-undergrip,current,published,/images/padel/grips/noene-undergrip-anti-shock-hero.jpg,padelmq-suggest · noene Undergrip Anti-shock,MEDIA_VERIFIED,,,95,registered_hero;padel_namespace;authentic_gate,no,Hero registered in catalog/soft-goods media registry.
prod-head-prime-tour,grips,brand-head-padel,head,Prime Tour,current,packs collapsed,padel|grips|head|prime-tour|current|packs-collapsed,current,published,/images/padel/grips/head-prime-tour-hero.jpg,og:image · head Prime Tour,MEDIA_VERIFIED,,,95,registered_hero;padel_namespace;authentic_gate,no,Hero registered in catalog/soft-goods media registry.
