URL,page_type,sport,publication_status,quality_status,launch_eligibility,robots,canonical,HTTP_status,in_sitemap,inbound_internal_links,reason
/products/head-extreme-motion-2026,Product,padel,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/products/head-extreme-motion-2026,,no,1,vertical_hold:padel:disabled
/products/head-extreme-pro-padel-2026,Product,padel,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/products/head-extreme-pro-padel-2026,,no,1,vertical_hold:padel:disabled
/products/head-padel-pro-s-balls,Product,padel,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/products/head-padel-pro-s-balls,,no,1,vertical_hold:padel:disabled
/products/head-radical-mp-2023,Product,tennis,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/products/head-radical-mp-2023,,no,1,vertical_hold:tennis:disabled
/products/head-revolt-pro-4-5,Product,tennis|padel,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/products/head-revolt-pro-4-5,,no,0,vertical_hold:tennis:disabled
/products/head-revolt-pro-court,Product,padel|tennis,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/products/head-revolt-pro-court,,no,1,vertical_hold:padel:disabled
/products/head-speed-mp-2024,Product,tennis,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/products/head-speed-mp-2024,,no,1,vertical_hold:tennis:disabled
/products/head-speed-mp-2026,Product,tennis,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/products/head-speed-mp-2026,,no,2,vertical_hold:tennis:disabled
/products/head-sprint-pro-3-5,Product,tennis|padel,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/products/head-sprint-pro-3-5,,no,0,vertical_hold:tennis:disabled
/products/head-sprint-pro-4-padel,Product,padel|tennis,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/products/head-sprint-pro-4-padel,,no,1,vertical_hold:padel:disabled
/products/high5-energy-gel,Product,running|cycling,published,NEEDS_MINOR_WORK,PUBLIC_NOINDEX,"noindex,follow",/products/high5-energy-gel,,no,1,soft_gated_category:nutrition-fuel
/products/high5-zero,Product,running|cycling,published,NEEDS_MINOR_WORK,PUBLIC_NOINDEX,"noindex,follow",/products/high5-zero,,no,1,soft_gated_category:nutrition-fuel
/products/hoka-arahi-7,Product,running,published,LAUNCH_READY,INDEXABLE,"index,follow",/products/hoka-arahi-7,200,yes,1,decisionScore=100
/products/hoka-bondi-8,Product,running,published,LAUNCH_READY,INDEXABLE,"index,follow",/products/hoka-bondi-8,200,yes,1,decisionScore=100
/products/hoka-bondi-9,Product,running,published,LAUNCH_READY,INDEXABLE,"index,follow",/products/hoka-bondi-9,200,yes,5,decisionScore=100
/products/hoka-bondi-9/alternatives,Alternatives,running,published,N/A,INDEXABLE,"index,follow",/products/hoka-bondi-9/alternatives,200,yes,0,alternatives_ok
/products/hoka-clifton-10,Product,running,published,LAUNCH_READY,INDEXABLE,"index,follow",/products/hoka-clifton-10,200,yes,10,decisionScore=100
/products/hoka-clifton-10/alternatives,Alternatives,running,published,N/A,INDEXABLE,"index,follow",/products/hoka-clifton-10/alternatives,200,yes,0,alternatives_ok
/products/hoka-clifton-9,Product,running,published,LAUNCH_READY,INDEXABLE,"index,follow",/products/hoka-clifton-9,200,yes,1,decisionScore=100
/products/hoka-clifton-pro,Product,running,published,LAUNCH_READY,INDEXABLE,"index,follow",/products/hoka-clifton-pro,200,yes,1,decisionScore=100
/products/hoka-gaviota-5,Product,running,published,LAUNCH_READY,INDEXABLE,"index,follow",/products/hoka-gaviota-5,200,yes,1,decisionScore=100
/products/hoka-mach-6,Product,running,published,LAUNCH_READY,INDEXABLE,"index,follow",/products/hoka-mach-6,200,yes,2,decisionScore=100
/products/hoka-speedgoat-6,Product,running,published,LAUNCH_READY,INDEXABLE,"index,follow",/products/hoka-speedgoat-6,200,yes,4,decisionScore=100
/products/hoka-speedgoat-6/alternatives,Alternatives,running,published,N/A,INDEXABLE,"index,follow",/products/hoka-speedgoat-6/alternatives,200,yes,0,alternatives_ok
/products/hoka-transport,Product,fitness,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/products/hoka-transport,,no,1,vertical_hold:fitness:selective
/products/honey-stinger-organic-energy-gel,Product,running|cycling,published,NEEDS_MINOR_WORK,PUBLIC_NOINDEX,"noindex,follow",/products/honey-stinger-organic-energy-gel,,no,1,soft_gated_category:nutrition-fuel
/products/horizon-t202-treadmill,Product,fitness|hyrox,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/products/horizon-t202-treadmill,,no,3,vertical_hold:fitness:selective
/products/huma-gel-original,Product,running|cycling,published,NEEDS_MINOR_WORK,PUBLIC_NOINDEX,"noindex,follow",/products/huma-gel-original,,no,1,soft_gated_category:nutrition-fuel
/products/hydrapak-contour-2l,Product,running,published,LAUNCH_READY,INDEXABLE,"index,follow",/products/hydrapak-contour-2l,200,yes,1,decisionScore=100
/products/hydrapak-skyflask-speed-500,Product,running,published,LAUNCH_READY,INDEXABLE,"index,follow",/products/hydrapak-skyflask-speed-500,200,yes,4,decisionScore=100
/products/hydrapak-softflask-250,Product,running,published,LAUNCH_READY,INDEXABLE,"index,follow",/products/hydrapak-softflask-250,200,yes,1,decisionScore=100
/products/hydrapak-softflask-500,Product,running,published,LAUNCH_READY,INDEXABLE,"index,follow",/products/hydrapak-softflask-500,200,yes,1,decisionScore=100
/products/hydrapak-softflask-speed-500,Product,running,published,LAUNCH_READY,INDEXABLE,"index,follow",/products/hydrapak-softflask-speed-500,200,yes,3,decisionScore=100
/products/hydrapak-softflask-speed-500/alternatives,Alternatives,running,published,N/A,INDEXABLE,"index,follow",/products/hydrapak-softflask-speed-500/alternatives,200,yes,0,alternatives_ok
/products/hydrapak-tube-kit,Product,running,published,LAUNCH_READY,INDEXABLE,"index,follow",/products/hydrapak-tube-kit,200,yes,1,decisionScore=100
/products/hydrow-wave,Product,fitness|hyrox,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/products/hydrow-wave,,no,2,vertical_hold:fitness:selective
/products/hyperice-hypervolt-2,Product,running|recovery|fitness,published,LAUNCH_READY,INDEXABLE,"index,follow",/products/hyperice-hypervolt-2,200,yes,2,decisionScore=100
/products/hyperice-hypervolt-go-2,Product,running|recovery|fitness,published,LAUNCH_READY,INDEXABLE,"index,follow",/products/hyperice-hypervolt-go-2,200,yes,3,decisionScore=100
/products/hyperice-normatec-3,Product,running|recovery|fitness,published,LAUNCH_READY,INDEXABLE,"index,follow",/products/hyperice-normatec-3,200,yes,2,decisionScore=100
/products/hyperice-normatec-go,Product,running|recovery|fitness,published,LAUNCH_READY,INDEXABLE,"index,follow",/products/hyperice-normatec-go,200,yes,3,decisionScore=100
/products/hyperice-vyper-3,Product,running|recovery|fitness,published,LAUNCH_READY,INDEXABLE,"index,follow",/products/hyperice-vyper-3,200,yes,1,decisionScore=100
/products/injinji-run-midweight,Product,running,published,LAUNCH_READY,INDEXABLE,"index,follow",/products/injinji-run-midweight,200,yes,2,decisionScore=100
/products/inov8-f-lite-235-v3,Product,fitness|hyrox,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/products/inov8-f-lite-235-v3,,no,3,vertical_hold:fitness:selective
/products/inov8-f-lite-260,Product,fitness|hyrox,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/products/inov8-f-lite-260,,no,1,vertical_hold:fitness:selective
/products/inov8-fastlift-360,Product,fitness,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/products/inov8-fastlift-360,,no,1,vertical_hold:fitness:selective
/products/inov8-fastlift-400,Product,fitness,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/products/inov8-fastlift-400,,no,1,vertical_hold:fitness:selective
/products/inov8-fastlift-power-g-380,Product,fitness,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/products/inov8-fastlift-power-g-380,,no,1,vertical_hold:fitness:selective
/products/inov8-trailfly-ultra-g-300-max,Product,running,published,LAUNCH_READY,INDEXABLE,"index,follow",/products/inov8-trailfly-ultra-g-300-max,200,yes,2,decisionScore=100
/products/janji-multi-short-men,Product,running,published,NEEDS_MINOR_WORK,PUBLIC_NOINDEX,"noindex,follow",/products/janji-multi-short-men,,no,4,soft_gated_category:running-clothing
/products/janji-pace-short-women,Product,running,published,NEEDS_MINOR_WORK,PUBLIC_NOINDEX,"noindex,follow",/products/janji-pace-short-women,,no,4,soft_gated_category:running-clothing
/products/janji-rainrunner-men,Product,running,published,NEEDS_MINOR_WORK,PUBLIC_NOINDEX,"noindex,follow",/products/janji-rainrunner-men,,no,3,soft_gated_category:running-clothing
/products/janji-run-tee-men,Product,running,published,NEEDS_MINOR_WORK,PUBLIC_NOINDEX,"noindex,follow",/products/janji-run-tee-men,,no,1,soft_gated_category:running-clothing
/products/joma-slam-lady,Product,padel|tennis,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/products/joma-slam-lady,,no,1,vertical_hold:padel:disabled
/products/joma-spin-lady,Product,padel|tennis,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/products/joma-spin-lady,,no,0,vertical_hold:padel:disabled
/products/joma-spin-men,Product,padel|tennis,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/products/joma-spin-men,,no,1,vertical_hold:padel:disabled
/products/joma-t-slam,Product,padel|tennis,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/products/joma-t-slam,,no,1,vertical_hold:padel:disabled
/products/joola-ben-johns-hyperion-cfs-16,Product,pickleball,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/products/joola-ben-johns-hyperion-cfs-16,,no,0,vertical_hold:sport-pickleball:disabled
/products/joola-perseus-16,Product,pickleball,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/products/joola-perseus-16,,no,0,vertical_hold:sport-pickleball:disabled
/products/julbo-aerolite,Product,running,published,NEEDS_MINOR_WORK,PUBLIC_NOINDEX,"noindex,follow",/products/julbo-aerolite,,no,2,soft_gated_category:sunglasses
/products/julbo-rush,Product,running,published,NEEDS_MINOR_WORK,PUBLIC_NOINDEX,"noindex,follow",/products/julbo-rush,,no,1,soft_gated_category:sunglasses
/products/julbo-ultimate,Product,running,published,NEEDS_MINOR_WORK,PUBLIC_NOINDEX,"noindex,follow",/products/julbo-ultimate,,no,3,soft_gated_category:sunglasses
/products/k-swiss-hypercourt-express-2,Product,tennis|padel,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/products/k-swiss-hypercourt-express-2,,no,1,vertical_hold:tennis:disabled
/products/k-swiss-ultrashot-3,Product,tennis|padel,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/products/k-swiss-ultrashot-3,,no,1,vertical_hold:tennis:disabled
/products/kiprun-running-belt,Product,running,published,LAUNCH_READY,INDEXABLE,"index,follow",/products/kiprun-running-belt,200,yes,1,decisionScore=100
/products/kuikma-pr-soft-500,Product,padel,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/products/kuikma-pr-soft-500,,no,1,vertical_hold:padel:disabled
/products/kuikma-ps-990,Product,padel|tennis,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/products/kuikma-ps-990,,no,1,vertical_hold:padel:disabled
/products/ledlenser-neo9r,Product,running,published,LAUNCH_READY,INDEXABLE,"index,follow",/products/ledlenser-neo9r,200,yes,2,decisionScore=100
/products/lok-maxx-flow,Product,padel,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/products/lok-maxx-flow,,no,1,vertical_hold:padel:disabled
/products/lok-padel-one,Product,padel|tennis,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/products/lok-padel-one,,no,0,vertical_hold:padel:disabled
/products/lululemon-strongfeel,Product,fitness,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/products/lululemon-strongfeel,,no,1,vertical_hold:fitness:selective
/products/luxilon-alu-power,Product,tennis,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/products/luxilon-alu-power,,no,0,vertical_hold:tennis:disabled
/products/maurten-drink-mix-160,Product,running|cycling,published,NEEDS_MINOR_WORK,PUBLIC_NOINDEX,"noindex,follow",/products/maurten-drink-mix-160,,no,1,soft_gated_category:nutrition-fuel
/products/maurten-drink-mix-320,Product,running|cycling,published,NEEDS_MINOR_WORK,PUBLIC_NOINDEX,"noindex,follow",/products/maurten-drink-mix-320,,no,3,soft_gated_category:nutrition-fuel
/products/maurten-gel-100,Product,running|cycling,published,NEEDS_MINOR_WORK,PUBLIC_NOINDEX,"noindex,follow",/products/maurten-gel-100,,no,4,soft_gated_category:nutrition-fuel
/products/maurten-gel-100-caf-100,Product,running|cycling,published,NEEDS_MINOR_WORK,PUBLIC_NOINDEX,"noindex,follow",/products/maurten-gel-100-caf-100,,no,1,soft_gated_category:nutrition-fuel
/products/maurten-gel-160,Product,running|cycling,published,NEEDS_MINOR_WORK,PUBLIC_NOINDEX,"noindex,follow",/products/maurten-gel-160,,no,1,soft_gated_category:nutrition-fuel
/products/mirafit-air-bike,Product,fitness|hyrox,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/products/mirafit-air-bike,,no,2,vertical_hold:fitness:selective
/products/mirafit-battle-rope,Product,fitness|hyrox,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/products/mirafit-battle-rope,,no,1,vertical_hold:fitness:selective
/products/mirafit-bumper-plate-set,Product,fitness,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/products/mirafit-bumper-plate-set,,no,2,vertical_hold:fitness:selective
/products/mirafit-cast-iron-kettlebell,Product,fitness|hyrox,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/products/mirafit-cast-iron-kettlebell,,no,1,vertical_hold:fitness:selective
/products/mirafit-fid-adjustable-bench,Product,fitness,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/products/mirafit-fid-adjustable-bench,,no,1,vertical_hold:fitness:selective
/products/mirafit-folding-rower,Product,fitness|hyrox,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/products/mirafit-folding-rower,,no,2,vertical_hold:fitness:selective
/products/mirafit-folding-treadmill,Product,fitness|hyrox|running,published,LAUNCH_READY,INDEXABLE,"index,follow",/products/mirafit-folding-treadmill,200,yes,2,decisionScore=100
/products/mirafit-gym-mats,Product,fitness,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/products/mirafit-gym-mats,,no,1,vertical_hold:fitness:selective
/products/mirafit-m3-power-rack,Product,fitness,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/products/mirafit-m3-power-rack,,no,2,vertical_hold:fitness:selective
/products/mirafit-m4-cage,Product,fitness,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/products/mirafit-m4-cage,,no,1,vertical_hold:fitness:selective
/products/mirafit-magnetic-rower,Product,fitness|hyrox,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/products/mirafit-magnetic-rower,,no,3,vertical_hold:fitness:selective
/products/mirafit-olympic-barbell,Product,fitness,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/products/mirafit-olympic-barbell,,no,1,vertical_hold:fitness:selective
/products/mirafit-wall-pull-up-bar,Product,fitness|calisthenics,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/products/mirafit-wall-pull-up-bar,,no,1,vertical_hold:fitness:selective
/products/mirafit-weighted-vest,Product,fitness|hyrox|calisthenics,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/products/mirafit-weighted-vest,,no,1,vertical_hold:fitness:selective
/products/mizuno-wave-exceed-tour-5,Product,tennis|padel,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/products/mizuno-wave-exceed-tour-5,,no,0,vertical_hold:tennis:disabled
/products/mizuno-wave-rebellion-pro-3,Product,running,published,LAUNCH_READY,INDEXABLE,"index,follow",/products/mizuno-wave-rebellion-pro-3,200,yes,1,decisionScore=100
/products/mizuno-wave-rider-28,Product,running,published,LAUNCH_READY,INDEXABLE,"index,follow",/products/mizuno-wave-rider-28,200,yes,2,decisionScore=100
/products/naak-ultra-energy-bar,Product,running,published,NEEDS_MINOR_WORK,PUBLIC_NOINDEX,"noindex,follow",/products/naak-ultra-energy-bar,,no,1,soft_gated_category:nutrition-fuel
/products/naak-ultra-energy-drink-mix,Product,running,published,NEEDS_MINOR_WORK,PUBLIC_NOINDEX,"noindex,follow",/products/naak-ultra-energy-drink-mix,,no,1,soft_gated_category:nutrition-fuel
/products/naked-running-band,Product,running,published,LAUNCH_READY,INDEXABLE,"index,follow",/products/naked-running-band,200,yes,3,decisionScore=100
/products/nathan-exoshot-2,Product,running,published,LAUNCH_READY,INDEXABLE,"index,follow",/products/nathan-exoshot-2,200,yes,2,decisionScore=100
/products/nathan-lightbender-rx,Product,running,published,LAUNCH_READY,INDEXABLE,"index,follow",/products/nathan-lightbender-rx,200,yes,2,decisionScore=80
/products/nathan-mirage-pak,Product,running,published,LAUNCH_READY,INDEXABLE,"index,follow",/products/nathan-mirage-pak,200,yes,1,decisionScore=100
/products/nathan-peak-hydration-waist-pack,Product,running,published,LAUNCH_READY,INDEXABLE,"index,follow",/products/nathan-peak-hydration-waist-pack,200,yes,3,decisionScore=100
/products/nathan-peak-hydration-waist-pack/alternatives,Alternatives,running,published,N/A,INDEXABLE,"index,follow",/products/nathan-peak-hydration-waist-pack/alternatives,200,yes,0,alternatives_ok
/products/nathan-pinnacle-12,Product,running,published,LAUNCH_READY,INDEXABLE,"index,follow",/products/nathan-pinnacle-12,200,yes,2,decisionScore=100
/products/nathan-softflask-18oz,Product,running,published,LAUNCH_READY,INDEXABLE,"index,follow",/products/nathan-softflask-18oz,200,yes,1,decisionScore=100
