issue_id,severity,url,page_type,entity_slug,section,issue_class,issue_subclass,rendered_excerpt,image_path,related_entity,root_cause,source_file,source_field,transform,component,detector_that_should_have_caught_it,why_detector_missed,recommended_fix_class,confidence,status
RQ-01203,BLOCKER,https://kitletics.com/reviews/new-balance-fuelcell-rebel-v5,review,new-balance-fuelcell-rebel-v5,section:sec-value,TOKEN_LEAK,skuslug|skuid|concatenated_token_phrase|value_field_slug|slug_field_value,Value newbalancefuelcellrebelv5drop6 6dropnewbalancefuelcellrebelv5 newbalancefuelcellrebelv5cushionlevelmedium mediumcushionlevelnewbalancefuelcellrebelv5 newbalancefuelcellrebelv5cushionfeelsoft softcushionfeelnewbalancefuelcellrebelv5 newbalancefuelcellrebelv5stabilityneutral…,,p54_held_finalized_uniqueness_tokens,uniqueTokenList/skuStamp + specDumpSentence concatenated identifiers written into overlay JSON; page-time enrichTestingContext preserves 'How we assessed it' dumps; section keepers do not strip stamps; reviews.ts dedupeReviewsBySlug first-wins so P54/P53 beat handwritten copy,src/content/reviews-p54-held-finalized.json,section:sec-value,enrichReviewForPage preserves overlay,ReviewPage/section,canPublishReview.containsInternalTerminology + assessReviewArticle + site:audit CONTENT INTERNAL_LEAK + isReportOrJunkVoice,INTERNAL_PATTERNS omit sku concatenations; isReportOrJunkVoice has no identifier detector; quality-contract treats testingContext as disclosure; uniqueness Jaccard is improved by unique stamps; launch assessor uses length/presence (tokens inflate word count); site:audit samples 15 reviews,STRIP_UNIQUENESS_TOKENS_AND_REGENERATE_PUBLIC_COPY,high,OPEN
RQ-01204,BLOCKER,https://kitletics.com/products/new-balance-fuelcell-rebel-v5,product,new-balance-fuelcell-rebel-v5,section:sec-value,TOKEN_LEAK,skuslug|skuid|concatenated_token_phrase|value_field_slug|slug_field_value,Value newbalancefuelcellrebelv5drop6 6dropnewbalancefuelcellrebelv5 newbalancefuelcellrebelv5cushionlevelmedium mediumcushionlevelnewbalancefuelcellrebelv5 newbalancefuelcellrebelv5cushionfeelsoft softcushionfeelnewbalancefuelcellrebelv5 newbalancefuelcellrebelv5stabilityneutral…,,p54_held_finalized_uniqueness_tokens,uniqueTokenList/skuStamp + specDumpSentence concatenated identifiers written into overlay JSON; page-time enrichTestingContext preserves 'How we assessed it' dumps; section keepers do not strip stamps; reviews.ts dedupeReviewsBySlug first-wins so P54/P53 beat handwritten copy,src/content/reviews-p54-held-finalized.json,section:sec-value,"getProductReviewSummary uses raw overlay review, not enrichReviewForPage",ReviewPage/section,canPublishReview.containsInternalTerminology + assessReviewArticle + site:audit CONTENT INTERNAL_LEAK + isReportOrJunkVoice,INTERNAL_PATTERNS omit sku concatenations; isReportOrJunkVoice has no identifier detector; quality-contract treats testingContext as disclosure; uniqueness Jaccard is improved by unique stamps; launch assessor uses length/presence (tokens inflate word count); site:audit samples 15 reviews,STRIP_UNIQUENESS_TOKENS_AND_REGENERATE_PUBLIC_COPY,high,OPEN
RQ-01205,BLOCKER,https://kitletics.com/reviews/new-balance-fuelcell-rebel-v5,review,new-balance-fuelcell-rebel-v5,section:sec-overview,TOKEN_LEAK,skuslug|skuid|concatenated_token_phrase|value_field_slug|slug_field_value,What it is newbalancefuelcellrebelv5cushionlevelmedium mediumcushionlevelnewbalancefuelcellrebelv5 newbalancefuelcellrebelv5cushionfeelsoft softcushionfeelnewbalancefuelcellrebelv5 newbalancefuelcellrebelv5stabilityneutral neutralstabilitynewbalancefuelcellrebelv5 newbalancefuel…,,p54_held_finalized_uniqueness_tokens,uniqueTokenList/skuStamp + specDumpSentence concatenated identifiers written into overlay JSON; page-time enrichTestingContext preserves 'How we assessed it' dumps; section keepers do not strip stamps; reviews.ts dedupeReviewsBySlug first-wins so P54/P53 beat handwritten copy,src/content/reviews-p54-held-finalized.json,section:sec-overview,enrichReviewForPage preserves overlay,ReviewPage/section,canPublishReview.containsInternalTerminology + assessReviewArticle + site:audit CONTENT INTERNAL_LEAK + isReportOrJunkVoice,INTERNAL_PATTERNS omit sku concatenations; isReportOrJunkVoice has no identifier detector; quality-contract treats testingContext as disclosure; uniqueness Jaccard is improved by unique stamps; launch assessor uses length/presence (tokens inflate word count); site:audit samples 15 reviews,STRIP_UNIQUENESS_TOKENS_AND_REGENERATE_PUBLIC_COPY,high,OPEN
RQ-01206,BLOCKER,https://kitletics.com/products/new-balance-fuelcell-rebel-v5,product,new-balance-fuelcell-rebel-v5,section:sec-overview,TOKEN_LEAK,skuslug|skuid|concatenated_token_phrase|value_field_slug|slug_field_value,What it is newbalancefuelcellrebelv5cushionlevelmedium mediumcushionlevelnewbalancefuelcellrebelv5 newbalancefuelcellrebelv5cushionfeelsoft softcushionfeelnewbalancefuelcellrebelv5 newbalancefuelcellrebelv5stabilityneutral neutralstabilitynewbalancefuelcellrebelv5 newbalancefuel…,,p54_held_finalized_uniqueness_tokens,uniqueTokenList/skuStamp + specDumpSentence concatenated identifiers written into overlay JSON; page-time enrichTestingContext preserves 'How we assessed it' dumps; section keepers do not strip stamps; reviews.ts dedupeReviewsBySlug first-wins so P54/P53 beat handwritten copy,src/content/reviews-p54-held-finalized.json,section:sec-overview,"getProductReviewSummary uses raw overlay review, not enrichReviewForPage",ReviewPage/section,canPublishReview.containsInternalTerminology + assessReviewArticle + site:audit CONTENT INTERNAL_LEAK + isReportOrJunkVoice,INTERNAL_PATTERNS omit sku concatenations; isReportOrJunkVoice has no identifier detector; quality-contract treats testingContext as disclosure; uniqueness Jaccard is improved by unique stamps; launch assessor uses length/presence (tokens inflate word count); site:audit samples 15 reviews,STRIP_UNIQUENESS_TOKENS_AND_REGENERATE_PUBLIC_COPY,high,OPEN
RQ-01207,BLOCKER,https://kitletics.com/reviews/new-balance-fuelcell-rebel-v5,review,new-balance-fuelcell-rebel-v5,section:sec-verified-specs,TOKEN_LEAK,skuslug|skuid|concatenated_token_phrase|value_field_slug|slug_field_value,Key specs newbalancefuelcellrebelv5drop6 6dropnewbalancefuelcellrebelv5 newbalancefuelcellrebelv5cushionlevelmedium mediumcushionlevelnewbalancefuelcellrebelv5 newbalancefuelcellrebelv5cushionfeelsoft softcushionfeelnewbalancefuelcellrebelv5 newbalancefuelcellrebelv5stabilityneu…,,p54_held_finalized_uniqueness_tokens,uniqueTokenList/skuStamp + specDumpSentence concatenated identifiers written into overlay JSON; page-time enrichTestingContext preserves 'How we assessed it' dumps; section keepers do not strip stamps; reviews.ts dedupeReviewsBySlug first-wins so P54/P53 beat handwritten copy,src/content/reviews-p54-held-finalized.json,section:sec-verified-specs,enrichReviewForPage preserves overlay,ReviewPage/section,canPublishReview.containsInternalTerminology + assessReviewArticle + site:audit CONTENT INTERNAL_LEAK + isReportOrJunkVoice,INTERNAL_PATTERNS omit sku concatenations; isReportOrJunkVoice has no identifier detector; quality-contract treats testingContext as disclosure; uniqueness Jaccard is improved by unique stamps; launch assessor uses length/presence (tokens inflate word count); site:audit samples 15 reviews,STRIP_UNIQUENESS_TOKENS_AND_REGENERATE_PUBLIC_COPY,high,OPEN
RQ-01208,BLOCKER,https://kitletics.com/products/new-balance-fuelcell-rebel-v5,product,new-balance-fuelcell-rebel-v5,section:sec-verified-specs,TOKEN_LEAK,skuslug|skuid|concatenated_token_phrase|value_field_slug|slug_field_value,Key specs newbalancefuelcellrebelv5drop6 6dropnewbalancefuelcellrebelv5 newbalancefuelcellrebelv5cushionlevelmedium mediumcushionlevelnewbalancefuelcellrebelv5 newbalancefuelcellrebelv5cushionfeelsoft softcushionfeelnewbalancefuelcellrebelv5 newbalancefuelcellrebelv5stabilityneu…,,p54_held_finalized_uniqueness_tokens,uniqueTokenList/skuStamp + specDumpSentence concatenated identifiers written into overlay JSON; page-time enrichTestingContext preserves 'How we assessed it' dumps; section keepers do not strip stamps; reviews.ts dedupeReviewsBySlug first-wins so P54/P53 beat handwritten copy,src/content/reviews-p54-held-finalized.json,section:sec-verified-specs,"getProductReviewSummary uses raw overlay review, not enrichReviewForPage",ReviewPage/section,canPublishReview.containsInternalTerminology + assessReviewArticle + site:audit CONTENT INTERNAL_LEAK + isReportOrJunkVoice,INTERNAL_PATTERNS omit sku concatenations; isReportOrJunkVoice has no identifier detector; quality-contract treats testingContext as disclosure; uniqueness Jaccard is improved by unique stamps; launch assessor uses length/presence (tokens inflate word count); site:audit samples 15 reviews,STRIP_UNIQUENESS_TOKENS_AND_REGENERATE_PUBLIC_COPY,high,OPEN
RQ-01209,BLOCKER,https://kitletics.com/reviews/new-balance-fuelcell-rebel-v5,review,new-balance-fuelcell-rebel-v5,section:sec-fit,TOKEN_LEAK,skuslug|skuid|concatenated_token_phrase|value_field_slug|slug_field_value,Fit & Comfort newbalancefuelcellrebelv5heelstack30 30heelstacknewbalancefuelcellrebelv5 newbalancefuelcellrebelv5forefootstack24 24forefootstacknewbalancefuelcellrebelv5 newbalancefuelcellrebelv5drop6 6dropnewbalancefuelcellrebelv5 newbalancefuelcellrebelv5cushionlevelmedium med…,,p54_held_finalized_uniqueness_tokens,uniqueTokenList/skuStamp + specDumpSentence concatenated identifiers written into overlay JSON; page-time enrichTestingContext preserves 'How we assessed it' dumps; section keepers do not strip stamps; reviews.ts dedupeReviewsBySlug first-wins so P54/P53 beat handwritten copy,src/content/reviews-p54-held-finalized.json,section:sec-fit,enrichReviewForPage preserves overlay,ReviewPage/section,canPublishReview.containsInternalTerminology + assessReviewArticle + site:audit CONTENT INTERNAL_LEAK + isReportOrJunkVoice,INTERNAL_PATTERNS omit sku concatenations; isReportOrJunkVoice has no identifier detector; quality-contract treats testingContext as disclosure; uniqueness Jaccard is improved by unique stamps; launch assessor uses length/presence (tokens inflate word count); site:audit samples 15 reviews,STRIP_UNIQUENESS_TOKENS_AND_REGENERATE_PUBLIC_COPY,high,OPEN
RQ-01210,BLOCKER,https://kitletics.com/products/new-balance-fuelcell-rebel-v5,product,new-balance-fuelcell-rebel-v5,section:sec-fit,TOKEN_LEAK,skuslug|skuid|concatenated_token_phrase|value_field_slug|slug_field_value,Fit & Comfort newbalancefuelcellrebelv5heelstack30 30heelstacknewbalancefuelcellrebelv5 newbalancefuelcellrebelv5forefootstack24 24forefootstacknewbalancefuelcellrebelv5 newbalancefuelcellrebelv5drop6 6dropnewbalancefuelcellrebelv5 newbalancefuelcellrebelv5cushionlevelmedium med…,,p54_held_finalized_uniqueness_tokens,uniqueTokenList/skuStamp + specDumpSentence concatenated identifiers written into overlay JSON; page-time enrichTestingContext preserves 'How we assessed it' dumps; section keepers do not strip stamps; reviews.ts dedupeReviewsBySlug first-wins so P54/P53 beat handwritten copy,src/content/reviews-p54-held-finalized.json,section:sec-fit,"getProductReviewSummary uses raw overlay review, not enrichReviewForPage",ReviewPage/section,canPublishReview.containsInternalTerminology + assessReviewArticle + site:audit CONTENT INTERNAL_LEAK + isReportOrJunkVoice,INTERNAL_PATTERNS omit sku concatenations; isReportOrJunkVoice has no identifier detector; quality-contract treats testingContext as disclosure; uniqueness Jaccard is improved by unique stamps; launch assessor uses length/presence (tokens inflate word count); site:audit samples 15 reviews,STRIP_UNIQUENESS_TOKENS_AND_REGENERATE_PUBLIC_COPY,high,OPEN
RQ-01211,BLOCKER,https://kitletics.com/reviews/new-balance-fuelcell-supercomp-elite-v4,review,new-balance-fuelcell-supercomp-elite-v4,verdict,TOKEN_LEAK,skuslug|skuid|value_field_slug|slug_field_value,skuslugnewbalancefuelcellsupercompelitev4 skuidprodscelitev4 gen4newbalancefuelcellsupercompelitev4 newbalancefuelcellsupercompelitev4weight198 198weightnewbalancefuelcellsupercompelitev4 newbalancefuelcellsupercompelitev4heelstack40 40heelstacknewbalancefuelcellsupercompelitev4…,,p54_held_finalized_uniqueness_tokens,uniqueTokenList/skuStamp + specDumpSentence concatenated identifiers written into overlay JSON; page-time enrichTestingContext preserves 'How we assessed it' dumps; section keepers do not strip stamps; reviews.ts dedupeReviewsBySlug first-wins so P54/P53 beat handwritten copy,src/content/reviews-p54-held-finalized.json,verdict,enrichReviewForPage preserves overlay,ReviewPage/verdict,canPublishReview.containsInternalTerminology + assessReviewArticle + site:audit CONTENT INTERNAL_LEAK + isReportOrJunkVoice,INTERNAL_PATTERNS omit sku concatenations; isReportOrJunkVoice has no identifier detector; quality-contract treats testingContext as disclosure; uniqueness Jaccard is improved by unique stamps; launch assessor uses length/presence (tokens inflate word count); site:audit samples 15 reviews,STRIP_UNIQUENESS_TOKENS_AND_REGENERATE_PUBLIC_COPY,high,OPEN
RQ-01212,BLOCKER,https://kitletics.com/products/new-balance-fuelcell-supercomp-elite-v4,product,new-balance-fuelcell-supercomp-elite-v4,verdict,TOKEN_LEAK,skuslug|skuid|value_field_slug|slug_field_value,skuslugnewbalancefuelcellsupercompelitev4 skuidprodscelitev4 gen4newbalancefuelcellsupercompelitev4 newbalancefuelcellsupercompelitev4weight198 198weightnewbalancefuelcellsupercompelitev4 newbalancefuelcellsupercompelitev4heelstack40 40heelstacknewbalancefuelcellsupercompelitev4…,,p54_held_finalized_uniqueness_tokens,uniqueTokenList/skuStamp + specDumpSentence concatenated identifiers written into overlay JSON; page-time enrichTestingContext preserves 'How we assessed it' dumps; section keepers do not strip stamps; reviews.ts dedupeReviewsBySlug first-wins so P54/P53 beat handwritten copy,src/content/reviews-p54-held-finalized.json,verdict,"getProductReviewSummary uses raw overlay review, not enrichReviewForPage",ReviewPage/verdict,canPublishReview.containsInternalTerminology + assessReviewArticle + site:audit CONTENT INTERNAL_LEAK + isReportOrJunkVoice,INTERNAL_PATTERNS omit sku concatenations; isReportOrJunkVoice has no identifier detector; quality-contract treats testingContext as disclosure; uniqueness Jaccard is improved by unique stamps; launch assessor uses length/presence (tokens inflate word count); site:audit samples 15 reviews,STRIP_UNIQUENESS_TOKENS_AND_REGENERATE_PUBLIC_COPY,high,OPEN
RQ-01213,BLOCKER,https://kitletics.com/reviews/new-balance-fuelcell-supercomp-elite-v4,review,new-balance-fuelcell-supercomp-elite-v4,final_verdict,TOKEN_LEAK,skuslug|skuid|value_field_slug|slug_field_value,skuslugnewbalancefuelcellsupercompelitev4 skuidprodscelitev4 gen4newbalancefuelcellsupercompelitev4 newbalancefuelcellsupercompelitev4weight198 198weightnewbalancefuelcellsupercompelitev4 newbalancefuelcellsupercompelitev4heelstack40 40heelstacknewbalancefuelcellsupercompelitev4…,,p54_held_finalized_uniqueness_tokens,uniqueTokenList/skuStamp + specDumpSentence concatenated identifiers written into overlay JSON; page-time enrichTestingContext preserves 'How we assessed it' dumps; section keepers do not strip stamps; reviews.ts dedupeReviewsBySlug first-wins so P54/P53 beat handwritten copy,src/content/reviews-p54-held-finalized.json,final_verdict,enrichReviewForPage preserves overlay,ReviewPage/bottomLine,canPublishReview.containsInternalTerminology + assessReviewArticle + site:audit CONTENT INTERNAL_LEAK + isReportOrJunkVoice,INTERNAL_PATTERNS omit sku concatenations; isReportOrJunkVoice has no identifier detector; quality-contract treats testingContext as disclosure; uniqueness Jaccard is improved by unique stamps; launch assessor uses length/presence (tokens inflate word count); site:audit samples 15 reviews,STRIP_UNIQUENESS_TOKENS_AND_REGENERATE_PUBLIC_COPY,high,OPEN
RQ-01214,BLOCKER,https://kitletics.com/products/new-balance-fuelcell-supercomp-elite-v4,product,new-balance-fuelcell-supercomp-elite-v4,final_verdict,TOKEN_LEAK,skuslug|skuid|value_field_slug|slug_field_value,skuslugnewbalancefuelcellsupercompelitev4 skuidprodscelitev4 gen4newbalancefuelcellsupercompelitev4 newbalancefuelcellsupercompelitev4weight198 198weightnewbalancefuelcellsupercompelitev4 newbalancefuelcellsupercompelitev4heelstack40 40heelstacknewbalancefuelcellsupercompelitev4…,,p54_held_finalized_uniqueness_tokens,uniqueTokenList/skuStamp + specDumpSentence concatenated identifiers written into overlay JSON; page-time enrichTestingContext preserves 'How we assessed it' dumps; section keepers do not strip stamps; reviews.ts dedupeReviewsBySlug first-wins so P54/P53 beat handwritten copy,src/content/reviews-p54-held-finalized.json,final_verdict,"getProductReviewSummary uses raw overlay review, not enrichReviewForPage",ReviewPage/bottomLine,canPublishReview.containsInternalTerminology + assessReviewArticle + site:audit CONTENT INTERNAL_LEAK + isReportOrJunkVoice,INTERNAL_PATTERNS omit sku concatenations; isReportOrJunkVoice has no identifier detector; quality-contract treats testingContext as disclosure; uniqueness Jaccard is improved by unique stamps; launch assessor uses length/presence (tokens inflate word count); site:audit samples 15 reviews,STRIP_UNIQUENESS_TOKENS_AND_REGENERATE_PUBLIC_COPY,high,OPEN
